"","V1","V2","V3","V4","V5"
"163","0.366363636363636","0.312530748196398","0.106484130573932","0.272765902396001","pn500"
"164","0.351212121212121","0.295485107298238","0.101748816207319","0.260414008544911","pn500"
"165","0.336969696969697","0.27955931335363","0.0975403919518597","0.248744408896779","pn500"
"166","0.321818181818182","0.262713499333305","0.093304644779835","0.236270796234615","pn500"
"167","0.307575757575758","0.246974404246194","0.0895629676681182","0.224161135515706","pn500"
"168","0.292727272727273","0.230659041117943","0.0858957719687051","0.210436201927928","pn500"
"169","0.278181818181818","0.214771570333257","0.0825407313706259","0.196931364148112","pn500"
"170","0.263636363636364","0.198976535742227","0.0794167812566876","0.183367460297365","pn500"
"171","0.248787878787879","0.182946250863274","0.0764622811805151","0.169460392152097","pn500"
"172","0.234242424242424","0.167336381767342","0.0738012448043221","0.155776285607142","pn500"
"173","0.21969696969697","0.151817333727968","0.0713672610695244","0.142032276539662","pn500"
"174","0.205151515151515","0.136388578331733","0.0691590089425721","0.128228085827417","pn500"
"175","0.190909090909091","0.12136915249154","0.0672165049481505","0.114652283639092","pn500"
"176","0.175757575757576","0.105482066718864","0.0653775783952483","0.100147974480038","pn500"
"177","0.160606060606061","0.0896912663145071","0.0637793652631443","0.0855774552119042","pn500"
"178","0.146363636363636","0.0749378736458062","0.0625019441974529","0.0718186360009441","pn500"
"179","0.131515151515152","0.0596443032447584","0.0613892303160454","0.0574127451523887","pn500"
"180","0.117575757575758","0.0453723471296967","0.0605578248768761","0.0438283050450766","pn500"
"181","0.103030303030303","0.030562908019124","0.0598978634640805","0.0295936396129643","pn500"
"182","0.0875757575757576","0.0149194282240966","0.0594255276128759","0.0144029388246847","pn500"
"183","0.0733333333333333","0.000592008451183613","0.0592130387866539","0.000338387536771477","pn500"
"184","0.0587878787878788","-0.0139568905070778","0.0592044277546367","-0.0140871551971651","pn500"
"185","0.0439393939393939","-0.0286810321492269","0.059411666431863","-0.0288778939290776","pn500"
"186","0.0296969696969697","-0.0426783639351032","0.0598201538594429","-0.0430903412301125","pn500"
"187","0.0151515151515152","-0.0568513527589423","0.0604409300621353","-0.0574371343869289","pn500"
"188","0","-0.0714860374308307","0.0613023141948465","-0.0246305187303744","pn500"
"189","-0.0136363636363636","-0.0845375153063966","0.062277123796176","-0.036394864609737","pn500"
